Linux 4.4.0-53-generic (diptprisrv08) 	12/18/2016 	_x86_64_	(12 CPU)

04:26:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:26:09 AM     all      0.33      0.00      0.67      0.00      0.00     99.00
04:26:10 AM     all      0.08      0.00      0.83      0.00      0.00     99.08
04:26:11 AM     all      0.50      0.00      0.83      0.00      0.00     98.66
04:26:12 AM     all      0.17      0.00      0.83      0.08      0.00     98.92
04:26:13 AM     all      0.25      0.00      0.58      0.00      0.00     99.16
04:26:14 AM     all      0.50      0.00      0.92      0.08      0.00     98.50
04:26:15 AM     all      0.17      0.00      0.67      0.00      0.00     99.16
04:26:16 AM     all      0.25      0.00      0.67      0.08      0.00     99.00
04:26:17 AM     all      0.50      0.00      0.67      0.08      0.00     98.75
04:26:18 AM     all      0.42      0.00      0.67      0.00      0.00     98.91
04:26:19 AM     all      0.25      0.00      0.75      0.00      0.00     99.00
04:26:20 AM     all      0.67      0.00      0.75      0.00      0.00     98.58
04:26:21 AM     all      0.50      0.00      0.58      0.08      0.00     98.83
04:26:22 AM     all      1.66      0.00      1.50      0.00      0.00     96.84
04:26:23 AM     all      3.16      0.00      1.67      0.08      0.00     95.09
04:26:24 AM     all      0.08      0.00      0.58      0.00      0.00     99.33
04:26:25 AM     all      0.58      0.00      0.75      0.00      0.00     98.67
04:26:26 AM     all     18.34      0.00     14.74      0.25      0.00     66.67
04:26:27 AM     all     41.84      0.00     23.99      0.00      0.00     34.18
04:26:28 AM     all     42.25      0.00     18.02      0.25      0.00     39.48
04:26:29 AM     all     62.57      0.00     10.28      0.00      0.00     27.15
04:26:30 AM     all     63.25      0.00     11.25      1.33      0.00     24.17
04:26:31 AM     all     66.39      0.00      8.89      0.25      0.00     24.48
04:26:32 AM     all     67.20      0.00     11.19      0.00      0.00     21.62
04:26:33 AM     all     68.00      0.00     12.53      0.17      0.00     19.30
04:26:34 AM     all     68.16      0.00     12.55      0.08      0.00     19.21
04:26:35 AM     all     67.59      0.00     13.65      0.59      0.00     18.17
04:26:36 AM     all     71.33      0.00     10.06      1.17      0.00     17.44
04:26:37 AM     all     69.74      0.00     10.56      0.08      0.00     19.61
04:26:38 AM     all     68.18      0.00     10.66      0.59      0.00     20.57
04:26:39 AM     all     66.50      0.00     11.56      0.67      0.00     21.27
04:26:40 AM     all     66.61      0.00     11.55      0.00      0.00     21.84
04:26:41 AM     all     71.96      0.00      9.74      0.34      0.00     17.97
04:26:42 AM     all     71.09      0.00      9.94      0.58      0.00     18.38
04:26:43 AM     all     58.70      0.00      7.78      1.42      0.00     32.11
04:26:44 AM     all      6.36      0.00      1.17      6.69      0.00     85.77
04:26:45 AM     all      1.67      0.00      1.83      7.09      0.00     89.41
04:26:46 AM     all     67.76      0.00     10.89      0.67      0.00     20.69
04:26:47 AM     all     70.04      0.00     11.63      0.75      0.00     17.57
04:26:48 AM     all     69.77      0.00     11.50      0.42      0.00     18.30
04:26:49 AM     all     70.92      0.00     10.83      1.58      0.00     16.67
04:26:50 AM     all     69.26      0.00     11.06      0.68      0.00     19.00
04:26:51 AM     all     69.72      0.00     11.69      0.84      0.00     17.75
04:26:52 AM     all     67.78      0.00     11.88      0.92      0.00     19.41
04:26:53 AM     all     70.08      0.00     10.81      0.50      0.00     18.61
04:26:54 AM     all     68.09      0.00      8.82      1.43      0.00     21.66
04:26:55 AM     all     67.39      0.00     12.21      1.34      0.00     19.06
04:26:56 AM     all     69.33      0.00     11.93      0.84      0.00     17.90
04:26:57 AM     all     70.96      0.00     10.52      1.35      0.00     17.17
04:26:58 AM     all     24.92      0.00      3.76      4.85      0.00     66.47
04:26:59 AM     all      6.54      0.00      0.67      7.21      0.00     85.57
04:27:00 AM     all      7.03      0.00      2.01      7.03      0.00     83.93
04:27:01 AM     all     70.52      0.00      9.21      0.67      0.00     19.60
04:27:02 AM     all     71.00      0.00      9.05      0.00      0.00     19.95
04:27:03 AM     all     70.59      0.00     11.01      1.34      0.00     17.06
04:27:04 AM     all     69.89      0.00     10.43      0.50      0.00     19.18
04:27:05 AM     all     69.13      0.00     10.57      0.67      0.00     19.63
04:27:06 AM     all     69.42      0.00     11.95      0.17      0.00     18.46
04:27:07 AM     all     64.79      0.00     13.48      0.93      0.00     20.81
04:27:08 AM     all     70.29      0.00     10.46      1.42      0.00     17.82
04:27:09 AM     all     68.48      0.00     10.95      1.17      0.00     19.40
04:27:10 AM     all     70.27      0.00     10.80      0.75      0.00     18.17
04:27:11 AM     all     72.03      0.00      9.30      1.17      0.00     17.50
04:27:12 AM     all     73.22      0.00      8.73      0.84      0.00     17.21
04:27:13 AM     all     57.45      0.00      2.93      1.76      0.00     37.86
04:27:14 AM     all     23.33      0.00      1.58      5.25      0.00     69.83
04:27:15 AM     all     21.00      0.00      1.42      5.92      0.00     71.67
04:27:16 AM     all     59.50      0.00      9.29      1.76      0.00     29.46
04:27:17 AM     all     68.98      0.00     10.45      1.00      0.00     19.57
04:27:18 AM     all     68.54      0.00     10.54      0.00      0.00     20.92
04:27:19 AM     all     69.31      0.00      9.45      1.51      0.00     19.73
04:27:20 AM     all     69.62      0.00     10.18      1.59      0.00     18.61
04:27:21 AM     all     71.40      0.00      9.06      0.83      0.00     18.70
04:27:22 AM     all     72.03      0.00      9.55      0.67      0.00     17.76
04:27:23 AM     all     69.11      0.00     11.20      1.77      0.00     17.93
04:27:24 AM     all     68.06      0.00     10.70      0.42      0.00     20.82
04:27:25 AM     all     71.91      0.00     10.09      0.84      0.00     17.16
04:27:26 AM     all     68.69      0.00     10.82      1.33      0.00     19.15
04:27:27 AM     all     69.97      0.00     10.23      0.42      0.00     19.38
04:27:28 AM     all     45.76      0.00      4.41      1.58      0.00     48.25
04:27:29 AM     all     20.83      0.00      1.00      4.33      0.00     73.83
04:27:30 AM     all      9.35      0.00      1.59      7.01      0.00     82.05
04:27:31 AM     all     41.99      0.00      6.45      4.36      0.00     47.19
04:27:32 AM     all     67.59      0.00     10.72      0.00      0.00     21.69
04:27:33 AM     all     65.83      0.00     12.48      2.01      0.00     19.68
04:27:34 AM     all     72.21      0.00      8.57      0.83      0.00     18.39
04:27:35 AM     all     68.36      0.00     11.94      1.67      0.00     18.03
04:27:36 AM     all     71.54      0.00      9.49      1.01      0.00     17.97
04:27:37 AM     all     71.31      0.00      9.42      1.17      0.00     18.10
04:27:38 AM     all     69.51      0.00     11.28      1.34      0.00     17.88
04:27:39 AM     all     68.93      0.00     11.47      0.00      0.00     19.60
04:27:40 AM     all     70.49      0.00     10.73      0.67      0.00     18.11
04:27:41 AM     all     70.83      0.00      9.83      0.83      0.00     18.50
04:27:42 AM     all     74.60      0.00      7.38      0.00      0.00     18.02
04:27:43 AM     all     71.86      0.00      7.62      0.92      0.00     19.60
04:27:44 AM     all     49.50      0.00      1.75      3.25      0.00     45.50
04:27:45 AM     all     31.78      0.00      0.75      5.84      0.00     61.63
04:27:46 AM     all     20.40      0.00      0.92      7.36      0.00     71.32
04:27:47 AM     all     64.85      0.00     10.74      1.17      0.00     23.24
04:27:48 AM     all     69.51      0.00      9.97      0.25      0.00     20.27
04:27:49 AM     all     69.32      0.00      9.47      1.09      0.00     20.12
04:27:50 AM     all     69.17      0.00     11.19      0.67      0.00     18.96
04:27:51 AM     all     70.27      0.00     10.49      0.75      0.00     18.48
04:27:52 AM     all     70.24      0.00      9.39      0.25      0.00     20.12
04:27:53 AM     all     68.14      0.00     10.87      1.67      0.00     19.31
04:27:54 AM     all     69.23      0.00     10.12      1.67      0.00     18.98
04:27:55 AM     all     71.30      0.00      9.60      0.08      0.00     19.02
04:27:56 AM     all     71.93      0.00     10.11      0.92      0.00     17.04
04:27:57 AM     all     69.21      0.00     10.96      1.09      0.00     18.74
04:27:58 AM     all     71.84      0.00      9.89      0.75      0.00     17.52
04:27:59 AM     all     57.42      0.00      7.17      2.67      0.00     32.75
04:28:00 AM     all     28.49      0.00      0.75      4.76      0.00     66.00
04:28:01 AM     all     52.30      0.00      8.95      4.10      0.00     34.64
04:28:02 AM     all     67.96      0.00     10.29      1.60      0.00     20.15
04:28:03 AM     all     69.44      0.00     10.24      2.58      0.00     17.74
04:28:04 AM     all     71.79      0.00     10.41      3.02      0.00     14.78
04:28:05 AM     all     72.51      0.00     10.39      2.26      0.00     14.84
04:28:06 AM     all     71.36      0.00     10.22      1.26      0.00     17.17
04:28:07 AM     all     71.23      0.00      9.92      0.83      0.00     18.02
04:28:08 AM     all     70.91      0.00     10.56      2.99      0.00     15.54
04:28:09 AM     all     72.05      0.00      9.65      0.58      0.00     17.72
04:28:10 AM     all     68.28      0.00     14.61      0.25      0.00     16.86
04:28:11 AM     all     59.50      0.00     21.26      1.00      0.00     18.24
04:28:12 AM     all     72.15      0.00      8.05      0.84      0.00     18.96
04:28:13 AM     all     69.24      0.00      7.21      1.09      0.00     22.46
04:28:14 AM     all     47.50      0.00      0.83      2.00      0.00     49.67
04:28:15 AM     all     41.35      0.00      2.92      5.26      0.00     50.46
04:28:16 AM     all     71.25      0.00     11.67      1.92      0.00     15.17
04:28:17 AM     all     68.65      0.00     10.87      1.51      0.00     18.98
04:28:18 AM     all     71.12      0.00      8.90      0.67      0.00     19.31
04:28:19 AM     all     70.15      0.00     10.20      1.92      0.00     17.73
04:28:20 AM     all     68.70      0.00     11.30      0.33      0.00     19.67
04:28:21 AM     all     71.57      0.00      9.17      1.01      0.00     18.25
04:28:22 AM     all     70.41      0.00      9.89      0.92      0.00     18.78
04:28:23 AM     all     72.08      0.00      9.58      0.08      0.00     18.25
04:28:24 AM     all     70.64      0.00      9.23      0.67      0.00     19.46
04:28:25 AM     all     70.28      0.00     11.25      0.76      0.00     17.72
04:28:26 AM     all     70.52      0.00      9.38      0.17      0.00     19.93
04:28:27 AM     all     69.37      0.00     10.63      0.92      0.00     19.08
04:28:28 AM     all     59.93      0.00      6.06      1.85      0.00     32.15
04:28:29 AM     all     21.07      0.00      0.84      7.02      0.00     71.07
04:28:30 AM     all      8.76      0.00      0.92      8.35      0.00     81.97
04:28:31 AM     all     65.33      0.00      9.88      1.17      0.00     23.62
04:28:32 AM     all     67.59      0.00     11.31      0.00      0.00     21.11
04:28:33 AM     all     67.42      0.00     11.59      0.42      0.00     20.57
04:28:34 AM     all     67.20      0.00     11.19      7.15      0.00     14.47
04:28:35 AM     all     69.83      0.00     10.67      2.69      0.00     16.81
04:28:36 AM     all     69.77      0.00     10.33      0.50      0.00     19.40
04:28:37 AM     all     67.28      0.00     12.82      0.93      0.00     18.97
04:28:38 AM     all     69.87      0.00     10.93      0.92      0.00     18.28
04:28:39 AM     all     69.80      0.00     10.23      0.92      0.00     19.04
04:28:40 AM     all     69.41      0.00     11.43      0.76      0.00     18.40
04:28:41 AM     all     68.60      0.00     11.34      0.42      0.00     19.65
04:28:42 AM     all     71.78      0.00      8.79      0.59      0.00     18.84
04:28:43 AM     all     65.53      0.00      6.26      2.50      0.00     25.71
04:28:44 AM     all     41.35      0.00      1.25      5.51      0.00     51.88
04:28:45 AM     all     52.98      0.00      6.45      2.60      0.00     37.97
04:28:46 AM     all     69.83      0.00     12.00      1.08      0.00     17.08
04:28:47 AM     all     69.96      0.00     11.80      0.59      0.00     17.66
04:28:48 AM     all     59.55      0.00     11.69      8.16      0.00     20.61
04:28:49 AM     all     67.90      0.00     12.99      1.76      0.00     17.35
04:28:50 AM     all     71.12      0.00     10.93      1.25      0.00     16.69
04:28:51 AM     all     70.02      0.00     10.80      1.09      0.00     18.09
04:28:52 AM     all     71.92      0.00     10.06      1.09      0.00     16.93
04:28:53 AM     all     68.20      0.00     11.05      0.67      0.00     20.08
04:28:54 AM     all     67.76      0.00     10.22      0.17      0.00     21.86
04:28:55 AM     all     68.96      0.00     10.32      1.68      0.00     19.04
04:28:56 AM     all     70.28      0.00     11.67      1.51      0.00     16.54
04:28:57 AM     all     66.86      0.00     12.38      0.50      0.00     20.25
04:28:58 AM     all     57.78      0.00      8.95      3.93      0.00     29.35
04:28:59 AM     all     28.68      0.00      3.66      2.08      0.00     65.59
04:29:00 AM     all     18.95      0.00      1.50      8.43      0.00     71.12
04:29:01 AM     all     57.53      0.00      8.44      2.34      0.00     31.69
04:29:02 AM     all     71.60      0.00      9.69      1.09      0.00     17.63
04:29:03 AM     all     68.79      0.00     11.13      0.84      0.00     19.25
04:29:04 AM     all     64.80      0.00     10.51      2.75      0.00     21.93
04:29:05 AM     all     66.36      0.00     11.80      1.42      0.00     20.42
04:29:06 AM     all     63.10      0.00     13.14      1.84      0.00     21.92
04:29:07 AM     all     67.14      0.00     13.01      1.58      0.00     18.27
04:29:08 AM     all     45.27      0.00      9.12      3.77      0.00     41.84
04:29:09 AM     all     17.01      0.00      0.50      9.01      0.00     73.48
04:29:10 AM     all     20.63      0.00      1.84     13.87      0.00     63.66
04:29:11 AM     all     54.97      0.00      7.32      4.04      0.00     33.67
04:29:12 AM     all     71.03      0.00     10.33      0.34      0.00     18.30
04:29:13 AM     all     67.95      0.00     11.74      2.18      0.00     18.12
04:29:14 AM     all     66.33      0.00     10.97      3.60      0.00     19.10
04:29:15 AM     all     66.30      0.00     12.52      1.85      0.00     19.33
04:29:16 AM     all     64.43      0.00     14.26      2.27      0.00     19.04
04:29:17 AM     all     64.27      0.00     10.02      6.18      0.00     19.53
04:29:18 AM     all     70.18      0.00     11.61      1.34      0.00     16.88
04:29:19 AM     all     67.22      0.00      9.87      1.09      0.00     21.82
04:29:20 AM     all     70.49      0.00     11.48      0.08      0.00     17.94
04:29:21 AM     all     71.90      0.00      9.82      1.51      0.00     16.78
04:29:22 AM     all     68.07      0.00     13.19      0.92      0.00     17.82
04:29:23 AM     all     71.32      0.00     10.87      1.34      0.00     16.47
04:29:24 AM     all     64.68      0.00     13.54      1.60      0.00     20.19
04:29:25 AM     all     51.83      0.00      7.82      0.92      0.00     39.43
04:29:26 AM     all     18.45      0.00      0.92      0.58      0.00     80.05
04:29:27 AM     all     13.75      0.00      0.75      0.33      0.00     85.17
04:29:28 AM     all      8.03      0.00      0.92      0.17      0.00     90.89
04:29:29 AM     all      6.28      0.00      0.92      9.55      0.00     83.25
04:29:30 AM     all      8.07      0.00      0.58      1.00      0.00     90.35
04:29:31 AM     all      9.36      0.00      0.50      0.17      0.00     89.97
04:29:32 AM     all      8.82      0.00      0.42      0.00      0.00     90.77
04:29:33 AM     all      8.75      0.00      0.17      0.00      0.00     91.08
04:29:34 AM     all      9.26      0.00      0.42      1.17      0.00     89.16
04:29:35 AM     all      1.75      0.00      1.50      6.18      0.00     90.56
04:29:36 AM     all      1.84      0.00      0.84      4.68      0.00     92.65
04:29:37 AM     all      0.33      0.00      0.50      0.00      0.00     99.16
04:29:38 AM     all      0.50      0.00      0.42      0.00      0.00     99.08
04:29:39 AM     all      0.75      0.00      0.25      0.00      0.00     99.00
04:29:40 AM     all      0.00      0.00      0.33      0.00      0.00     99.67
04:29:41 AM     all      0.67      0.00      0.42      0.08      0.00     98.83
04:29:42 AM     all      0.00      0.00      0.33      0.00      0.00     99.67
04:29:43 AM     all      0.33      0.00      0.33      0.00      0.00     99.33
04:29:44 AM     all      0.50      0.00      0.42      0.50      0.00     98.58
04:29:45 AM     all      0.17      0.00      0.34      0.00      0.00     99.50
04:29:46 AM     all      0.17      0.00      0.42      0.25      0.00     99.17
04:29:47 AM     all      0.58      0.00      0.50      0.00      0.00     98.91
04:29:48 AM     all      0.17      0.00      0.42      0.08      0.00     99.33
04:29:49 AM     all      0.33      0.00      0.75      0.00      0.00     98.92
04:29:50 AM     all      0.58      0.00      0.42      0.00      0.00     99.00
04:29:51 AM     all      0.50      0.00      0.42      0.08      0.00     99.00
04:29:52 AM     all      0.17      0.00      0.42      0.08      0.00     99.33
04:29:53 AM     all      0.83      0.00      0.58      0.00      0.00     98.58
04:29:54 AM     all      0.08      0.00      0.58      0.25      0.00     99.08
04:29:55 AM     all      0.75      0.00      0.58      0.00      0.00     98.67
04:29:56 AM     all      0.50      0.00      0.42      0.08      0.00     99.00
04:29:57 AM     all      0.67      0.00      0.75      0.00      0.00     98.59
04:29:58 AM     all      0.33      0.00      0.58      0.00      0.00     99.08
04:29:59 AM     all      1.00      0.00      0.83      0.00      0.00     98.17
04:30:00 AM     all      0.25      0.00      0.83      0.00      0.00     98.92
04:30:01 AM     all      0.50      0.00      0.58      0.08      0.00     98.83
04:30:02 AM     all      0.33      0.00      0.58      0.00      0.00     99.08
04:30:03 AM     all      0.50      0.00      0.67      0.50      0.00     98.33
04:30:04 AM     all      0.25      0.00      0.42      0.00      0.00     99.33
04:30:05 AM     all      0.67      0.00      0.67      0.00      0.00     98.67
04:30:06 AM     all      0.17      0.00      0.58      0.08      0.00     99.17
04:30:07 AM     all      0.25      0.00      0.59      0.00      0.00     99.16
04:30:08 AM     all      0.50      0.00      0.58      0.00      0.00     98.92
04:30:09 AM     all      0.25      0.00      0.67      0.00      0.00     99.08
04:30:10 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:30:11 AM     all      0.92      0.00      0.50      0.08      0.00     98.50
04:30:12 AM     all      0.08      0.00      0.33      0.00      0.00     99.58
04:30:13 AM     all      0.33      0.00      0.50      0.00      0.00     99.17
04:30:14 AM     all      0.67      0.00      0.42      0.00      0.00     98.92
04:30:15 AM     all      0.42      0.00      0.50      0.00      0.00     99.08
04:30:16 AM     all      0.17      0.00      0.42      0.08      0.00     99.33
04:30:17 AM     all      0.50      0.00      0.58      0.00      0.00     98.91
04:30:18 AM     all      0.75      0.00      0.42      0.00      0.00     98.83
04:30:19 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:30:20 AM     all      0.50      0.00      0.42      0.00      0.00     99.08
04:30:21 AM     all      0.33      0.00      0.58      0.17      0.00     98.91
04:30:22 AM     all      0.25      0.00      0.25      0.00      0.00     99.50
04:30:23 AM     all      0.75      0.00      0.67      0.00      0.00     98.58
04:30:24 AM     all      0.00      0.00      0.50      0.00      0.00     99.50
04:30:25 AM     all      0.50      0.00      0.33      0.00      0.00     99.16
04:30:26 AM     all      0.50      0.00      0.33      0.08      0.00     99.08
04:30:27 AM     all      1.17      0.00      0.50      0.00      0.00     98.33
04:30:28 AM     all      0.17      0.00      0.25      0.00      0.00     99.58
04:30:29 AM     all      0.67      0.00      0.50      0.08      0.00     98.75
04:30:30 AM     all      0.17      0.00      0.25      0.00      0.00     99.58
04:30:31 AM     all      0.33      0.00      0.50      0.08      0.00     99.08
04:30:32 AM     all      0.42      0.00      0.33      0.00      0.00     99.25
04:30:33 AM     all      0.42      0.00      0.50      0.00      0.00     99.08
04:30:34 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:30:35 AM     all      0.75      0.00      0.50      0.00      0.00     98.75
04:30:36 AM     all      0.08      0.00      0.25      0.00      0.00     99.66
04:30:37 AM     all      0.50      0.00      0.42      0.08      0.00     99.00
04:30:38 AM     all      0.42      0.00      0.67      0.00      0.00     98.91
04:30:39 AM     all      0.33      0.00      0.58      0.00      0.00     99.08
04:30:40 AM     all      0.25      0.00      0.42      0.00      0.00     99.33
04:30:41 AM     all      0.67      0.00      0.50      0.08      0.00     98.75
04:30:42 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:30:43 AM     all      0.42      0.00      0.50      0.00      0.00     99.08
04:30:44 AM     all      0.58      0.00      0.33      0.00      0.00     99.08
04:30:45 AM     all      0.50      0.00      0.42      0.00      0.00     99.08
04:30:46 AM     all      0.59      0.00      0.25      0.08      0.00     99.08
04:30:47 AM     all      1.09      0.00      0.50      0.00      0.00     98.41
04:30:48 AM     all      0.50      0.00      0.33      0.00      0.00     99.16
04:30:49 AM     all      1.58      0.00      1.83      0.00      0.00     96.58
04:30:50 AM     all      0.67      0.00      0.50      0.00      0.00     98.83
04:30:51 AM     all      0.84      0.00      1.67      0.08      0.00     97.41
04:30:52 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:30:53 AM     all      0.50      0.00      0.42      0.00      0.00     99.08
04:30:54 AM     all      0.25      0.00      0.33      0.00      0.00     99.42
04:30:55 AM     all      0.08      0.00      0.58      0.00      0.00     99.33
04:30:56 AM     all      0.50      0.00      0.42      0.08      0.00     99.00
04:30:57 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:30:58 AM     all      0.17      0.00      0.42      0.25      0.00     99.16
04:30:59 AM     all      0.75      0.00      0.42      1.00      0.00     97.83
04:31:00 AM     all      0.08      0.00      0.50      0.00      0.00     99.42
04:31:01 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:31:02 AM     all      0.42      0.00      0.58      0.00      0.00     99.00
04:31:03 AM     all      0.17      0.00      0.67      0.00      0.00     99.17
04:31:04 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
04:31:05 AM     all      0.75      0.00      0.58      0.00      0.00     98.67
04:31:06 AM     all      0.17      0.00      0.58      0.17      0.00     99.08
04:31:07 AM     all      0.50      0.00      0.50      0.00      0.00     99.00
04:31:08 AM     all      1.08      0.00      0.83      0.00      0.00     98.09
04:31:09 AM     all      0.42      0.00      0.75      0.00      0.00     98.84
04:31:10 AM     all      0.33      0.00      0.42      0.00      0.00     99.25
04:31:11 AM     all      0.67      0.00      0.58      0.08      0.00     98.66
04:31:12 AM     all      0.33      0.00      0.58      0.00      0.00     99.08
04:31:13 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
04:31:14 AM     all      0.50      0.00      0.59      0.08      0.00     98.83
04:31:15 AM     all      0.25      0.00      0.58      0.00      0.00     99.17
04:31:16 AM     all      1.25      0.00      0.50      0.08      0.00     98.17
04:31:17 AM     all      0.67      0.00      0.67      0.00      0.00     98.67
04:31:18 AM     all      0.25      0.00      0.67      0.00      0.00     99.08
04:31:19 AM     all      0.17      0.00      0.83      0.00      0.00     99.00
04:31:20 AM     all      0.75      0.00      0.67      0.00      0.00     98.59
04:31:21 AM     all      0.75      0.00      0.42      0.08      0.00     98.75
04:31:22 AM     all      0.50      0.00      0.67      0.00      0.00     98.84
04:31:23 AM     all      0.67      0.00      0.67      0.00      0.00     98.67
04:31:24 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
04:31:25 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:31:26 AM     all      0.50      0.00      0.42      0.17      0.00     98.92
04:31:27 AM     all      0.08      0.00      0.50      0.00      0.00     99.42
04:31:28 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:31:29 AM     all      0.42      0.00      0.58      0.00      0.00     99.00
04:31:30 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:31:31 AM     all      0.08      0.00      0.50      0.17      0.00     99.25
04:31:32 AM     all      0.42      0.00      0.42      0.00      0.00     99.17
04:31:33 AM     all      0.08      0.00      0.42      0.00      0.00     99.50
04:31:34 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:31:35 AM     all      0.33      0.00      0.33      0.00      0.00     99.33
04:31:36 AM     all      0.08      0.00      0.50      0.08      0.00     99.33
04:31:37 AM     all      0.25      0.00      0.33      0.00      0.00     99.42
04:31:38 AM     all      0.42      0.00      0.33      0.00      0.00     99.25
04:31:39 AM     all      0.00      0.00      0.42      0.17      0.00     99.41
04:31:40 AM     all      0.08      0.00      0.25      0.00      0.00     99.67
04:31:41 AM     all      0.42      0.00      0.33      0.08      0.00     99.16
04:31:42 AM     all      0.08      0.00      0.42      0.00      0.00     99.50
04:31:43 AM     all      0.17      0.00      0.25      0.00      0.00     99.58
04:31:44 AM     all      0.33      0.00      0.33      0.00      0.00     99.33
04:31:45 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:31:46 AM     all      0.17      0.00      0.33      0.17      0.00     99.33
04:31:47 AM     all      0.42      0.00      0.50      0.00      0.00     99.08
04:31:48 AM     all      0.33      0.00      0.33      0.00      0.00     99.33
04:31:49 AM     all      0.08      0.00      0.42      0.00      0.00     99.50
04:31:50 AM     all      0.75      0.00      0.17      0.00      0.00     99.08
04:31:51 AM     all      0.17      0.00      0.42      0.00      0.00     99.41
04:31:52 AM     all      0.25      0.00      0.33      0.00      0.00     99.42
04:31:53 AM     all      0.42      0.00      0.42      0.08      0.00     99.08
04:31:54 AM     all      0.08      0.00      0.33      0.00      0.00     99.58
04:31:55 AM     all      0.25      0.00      0.33      0.00      0.00     99.42
04:31:56 AM     all      0.50      0.00      0.42      0.08      0.00     99.00
04:31:57 AM     all      0.25      0.00      0.33      0.00      0.00     99.42
04:31:58 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:31:59 AM     all      0.58      0.00      0.33      0.00      0.00     99.08
04:32:00 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
04:32:01 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:32:02 AM     all      0.50      0.00      0.33      0.00      0.00     99.16
04:32:03 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
04:32:04 AM     all      0.08      0.00      0.42      0.00      0.00     99.50
04:32:05 AM     all      0.58      0.00      0.42      0.00      0.00     99.00
04:32:06 AM     all      0.25      0.00      0.42      0.08      0.00     99.25
04:32:07 AM     all      0.17      0.00      0.58      0.00      0.00     99.25
04:32:08 AM     all      0.42      0.00      0.50      0.00      0.00     99.08
04:32:09 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:32:10 AM     all      0.00      0.00      0.33      0.00      0.00     99.67
04:32:11 AM     all      0.58      0.00      0.42      0.08      0.00     98.92
04:32:12 AM     all      0.33      0.00      0.42      0.00      0.00     99.25
04:32:13 AM     all      0.17      0.00      0.42      0.00      0.00     99.42
04:32:14 AM     all      0.58      0.00      0.50      0.00      0.00     98.92
